content,label,type,content_without_emojis,content_preprocessed
nous avons passe une commande pour noël nous avons été débite sur la cb et la marchandise n a pas été livrée au téléphone personne et aucun rappel,neg,commentaire,nous avons passe une commande pour noël nous avons été débite sur la cb et la marchandise n a pas été livrée au téléphone personne et aucun rappel,"['passer', 'commande', 'noël', 'être', 'débiter', 'cb', 'marchandise', 'n', 'être', 'livrer', 'téléphone', 'aucun', 'rappel']"
plusieurs bouteilles ont fini dans l'evier,neg,commentaire,plusieurs bouteilles ont fini dans l'evier,"['bouteille', 'finir', 'levier']"
"achat conforme, très bon rendu et livraison rapide",pos,commentaire,"achat conforme, très bon rendu et livraison rapide","['achat', 'conforme', 'bon', 'rendu', 'livraison', 'rapide']"
"nous connaissons cette entreprise depuis de très nombreuses années. elle disposait d'un étal de vente sur le marché bio, place du foirail à pau. nous n'avons jamais été déçus. aujourd'hui sur le marché bio de billère,l'esprit artisanal du fumoir d'angresse est conservé et les produits offerts à la vente peuvent sans problème rivaliser avec ceux des meilleurs enseignes de boutiques gastronomiques de paris ou des landes.",pos,commentaire,"nous connaissons cette entreprise depuis de très nombreuses années. elle disposait d'un étal de vente sur le marché bio, place du foirail à pau. nous n'avons jamais été déçus. aujourd'hui sur le marché bio de billère,l'esprit artisanal du fumoir d'angresse est conservé et les produits offerts à la vente peuvent sans problème rivaliser avec ceux des meilleurs enseignes de boutiques gastronomiques de paris ou des landes.","['connaître', 'entreprise', 'année', 'disposer', 'dun', 'étal', 'vente', 'marché', 'bio', 'place', 'foirail', 'pau', 'naver', 'jamais', 'être', 'décevoir', 'aujourdhui', 'marché', 'bio', 'billèrelesprit', 'artisanal', 'fumoir', 'dangresse', 'conserver', 'produit', 'offrir', 'vente', 'problème', 'rivaliser', 'meilleur', 'enseigne', 'boutique', 'gastronomique', 'pari', 'lande']"
"première commande suite à la pub sur facebook. beaucoup de choix, tarifs corrects, livraison rapide. plus qu’à tester. l’essai avec l’échantillon thé noir hawaii est concluant",pos,commentaire,"première commande suite à la pub sur facebook. beaucoup de choix, tarifs corrects, livraison rapide. plus qu’à tester. l’essai avec l’échantillon thé noir hawaii est concluant","['commande', 'suite', 'pub', 'facebook', 'beaucoup', 'choix', 'tarif', 'correct', 'livraison', 'rapide', 'tester', 'essai', 'échantillon', 'thé', 'noir', 'hawaii', 'conclure']"
merci allocake! beaucoup plus d’activité grâce à vous!!,pos,commentaire,merci allocake! beaucoup plus d’activité grâce à vous!!,"['allocak', 'beaucoup', 'activité', 'grâce']"
"2 commandes effectuées fin d'année 2023. réception prévue initialement le 03 janvier pour l'une et le 5 janvier pour l'autre. a ce jour, je n'ai toujours rien reçu et une seule des deux commandes semble avoir été expédié. je dis semble car aucun suivi d'envoi sur le site et lorsque je contacte le service client il m'informe quand je leur demande d'annuler qu'il ne peuvent pas car la commande est partie. mais je n'ai aucun mail ni aucun numéro de suivi qui prouve un envoi. le service client m'a informé qu'avec les fêtes les commandes avaient prit du retard. même si cela pourrait facilement être anticipé, je peux l'entendre. cependant, ne pas être en mesure de fournir des informations exacts sur le suivi de la commande est problématique. en effet, à la première sollicitation ils m'ont informé du retard du aux fêtes et que mon colis seraient envoyé le 3 janvier. finalement cela n'a pas eu lieu je les ai sollicité à nouveau. il m'annonce cette fois un envoi dans la semaine. une fois encore ca n'a pas eu lieu. 3eme sollicitation, je suis agacé je demande l'annulation de la commande. le service client me dit qu'il ne peut pas car une partie de la commande à finalement été expédié (mais je n'ai aucun mail et aucun numéro de suivi et le service client ne les a pas non plus...). finalement il m'annonce également que le deuxième colis serait envoyé probablement lundi de la semaine prochaine mais sans certitude. service client réactif dans ses réponses mais inefficace et délai de livraison annoncé non respecté. je n'ai donc à ce jour reçu aucune des 2 commandes je ne peux donc pas juger la qualité des produits.",neg,commentaire,"2 commandes effectuées fin d'année 2023. réception prévue initialement le 03 janvier pour l'une et le 5 janvier pour l'autre. a ce jour, je n'ai toujours rien reçu et une seule des deux commandes semble avoir été expédié. je dis semble car aucun suivi d'envoi sur le site et lorsque je contacte le service client il m'informe quand je leur demande d'annuler qu'il ne peuvent pas car la commande est partie. mais je n'ai aucun mail ni aucun numéro de suivi qui prouve un envoi. le service client m'a informé qu'avec les fêtes les commandes avaient prit du retard. même si cela pourrait facilement être anticipé, je peux l'entendre. cependant, ne pas être en mesure de fournir des informations exacts sur le suivi de la commande est problématique. en effet, à la première sollicitation ils m'ont informé du retard du aux fêtes et que mon colis seraient envoyé le 3 janvier. finalement cela n'a pas eu lieu je les ai sollicité à nouveau. il m'annonce cette fois un envoi dans la semaine. une fois encore ca n'a pas eu lieu. 3eme sollicitation, je suis agacé je demande l'annulation de la commande. le service client me dit qu'il ne peut pas car une partie de la commande à finalement été expédié (mais je n'ai aucun mail et aucun numéro de suivi et le service client ne les a pas non plus...). finalement il m'annonce également que le deuxième colis serait envoyé probablement lundi de la semaine prochaine mais sans certitude. service client réactif dans ses réponses mais inefficace et délai de livraison annoncé non respecté. je n'ai donc à ce jour reçu aucune des 2 commandes je ne peux donc pas juger la qualité des produits.","['2', 'commande', 'effectuer', 'fin', 'dannée', '2023', 'réception', 'prévoir', 'initialement', '03', 'janvier', 'lune', '5', 'janvier', 'lautre', 'jour', 'ner', 'rien', 'recevoir', 'commande', 'être', 'expédier', 'dire', 'aucun', 'suivi', 'denvoi', 'site', 'contact', 'service', 'client', 'minforme', 'demande', 'dannuler', 'quil', 'commande', 'partie', 'ner', 'aucun', 'mail', 'aucun', 'numéro', 'suivi', 'prouver', 'envoi', 'service', 'client', 'informé', 'quavec', 'fête', 'commande', 'prendre', 'retard', 'facilemer', 'anticiper', 'lentendre', 'mesure', 'fournir', 'information', 'exact', 'suivi', 'commande', 'problématique', 'sollicitation', 'mont', 'informer', 'retard', 'fête', 'colis', 'envoyer', '3', 'janvier', 'finalement', 'lieu', 'sollicité', 'mannonce', 'fois', 'envoi', 'semaine', 'fois', 'ca', 'lieu', '3eme', 'sollicitation', 'agacer', 'demande', 'lannulation', 'commande', 'service', 'client', 'quil', 'partie', 'commande', 'finalement', 'être', 'expédier', 'ner', 'aucun', 'mail', 'aucun', 'numéro', 'suivi', 'service', 'client', 'non', 'finalement', 'mannonce', 'colis', 'envoyer', 'probablement', 'lundi', 'semaine', 'prochain', 'certitude', 'service', 'client', 'réactif', 'réponse', 'inefficace', 'délai', 'livraison', 'annoncer', 'non', 'respecter', 'ner', 'jour', 'recevoir', 'aucun', '2', 'commande', 'juger', 'qualité', 'produit']"
"malheureusement comme la plupart des autres avis, on ne peut plus accéder aux recettes. seulement des pubs. bref marmiton, c’est une page qui se tourne, dommage c’était bien avant.",neg,commentaire,"malheureusement comme la plupart des autres avis, on ne peut plus accéder aux recettes. seulement des pubs. bref marmiton, c’est une page qui se tourne, dommage c’était bien avant.","['malheureusement', 'plupart', 'avis', 'accéder', 'recette', 'pub', 'bref', 'marmiton', 'page', 'tourne', 'dommage', 'bien']"
"4 eme commande ,et ,suis extrêmement satisfaite de la qualité ,et de la rapidité de livraison.",pos,commentaire,"4 eme commande ,et ,suis extrêmement satisfaite de la qualité ,et de la rapidité de livraison.","['4', 'eme', 'commande', 'extrêmement', 'satisfait', 'qualité', 'rapidité', 'livraison']"
"jais reçu le colis 📦 mes la bouteille de sirop d’érable est cassé en attente d’une réponse de votre part, je sui mitigé contente des autre produits même si je ne les et ps testée jetai tellement impatiente de recevoir ma commande et dégoûter qu’elle et abîmer 😭",neg,commentaire,"jais reçu le colis :colis: mes la bouteille de sirop d’érable est cassé en attente d’une réponse de votre part, je sui mitigé contente des autre produits même si je ne les et ps testée jetai tellement impatiente de recevoir ma commande et dégoûter qu’elle et abîmer :visage_qui_pleure_à_chaudes_larmes:","['jer', 'recevoir', 'colis', 'colis', 'bouteille', 'sirop', 'érabl', 'cassé', 'attente', 'réponse', 'part', 'sui', 'mitiger', 'content', 'produit', 'ps', 'tester', 'jeter', 'impatient', 'recevoir', 'commande', 'dégoûter', 'abîmer', 'visagequipleureàchaudeslarme']"
réponse de u'wine,neg,commentaire,réponse de u'wine,"['réponse', 'uwine']"
"pour la fête des pères, mon épouse m’a offert un abonnement vin pour 3 mois. sans nouvelles de mon premier colis, j’ai dû contacté le sav. j’ai obtenu péniblement mon premier colis fin décembre 2023. a ce jour, j’attends toujours le second et le troisième colis. aucune information de la part de la société de livraison ups le sav de la société vitibox m’invite à les recontacter d’ici 15 jours si je n’ai pas reçu mon second carton ! a suivre …. 😡",neg,commentaire,"pour la fête des pères, mon épouse m’a offert un abonnement vin pour 3 mois. sans nouvelles de mon premier colis, j’ai dû contacté le sav. j’ai obtenu péniblement mon premier colis fin décembre 2023. a ce jour, j’attends toujours le second et le troisième colis. aucune information de la part de la société de livraison ups le sav de la société vitibox m’invite à les recontacter d’ici 15 jours si je n’ai pas reçu mon second carton ! a suivre …. :visage_boudeur:","['fête', 'père', 'épouse', 'offrir', 'abonnemer', 'vin', '3', 'mois', 'nouveau', 'colis', 'devoir', 'contacter', 'sav', 'obtenir', 'péniblement', 'colis', 'fin', 'décembre', '2023', 'jour', 'attend', 'second', 'colis', 'aucun', 'information', 'part', 'société', 'livraison', 'up', 'sav', 'société', 'vitibox', 'invite', 'recontacter', 'ici', '15', 'jour', 'recevoir', 'second', 'carton', 'visageboudeur']"
ayant commandé le calendrier de l avant whisky tout c est bien passé et envois rapide,pos,commentaire,ayant commandé le calendrier de l avant whisky tout c est bien passé et envois rapide,"['commander', 'calendrier', 'l', 'whisky', 'c', 'bien', 'passer', 'envoi', 'rapide']"
excellent service. une équipe disponible et très sympathique. bravo et merci.,pos,commentaire,excellent service. une équipe disponible et très sympathique. bravo et merci.,"['excellent', 'service', 'équipe', 'disponible', 'sympathique', 'bravo']"
"site à éviter depuis qu il a réouvert, commande de 10 g reçu dans les temps .mais alors quelle déception ,j étais confiant sur ce site car je le connaissais depuis longtemps mais la surprise changement de qualité au premier coup d œil , des têtes sans aucunes odeurs et surtout aucuns goûts . je rédige donc un mail pour prévenir le gérant de cette société.et la deuxième surprise ce monsieur comprend ma déception et propose de me renvoyer des nouveaux échantillons. j étais donc satisfait de ce bon retour mais maintenant depuis plus d un mois sans aucune réception je me dis qu en faite une nouvelle fois il m a bien eu . bref zappez ce personnage qui ne pense qu à une chose c est vous arnaquer avec des produits soi disant naturels qui poussent en aquaponie bla-bla-bla mythomane",neg,commentaire,"site à éviter depuis qu il a réouvert, commande de 10 g reçu dans les temps .mais alors quelle déception ,j étais confiant sur ce site car je le connaissais depuis longtemps mais la surprise changement de qualité au premier coup d œil , des têtes sans aucunes odeurs et surtout aucuns goûts . je rédige donc un mail pour prévenir le gérant de cette société.et la deuxième surprise ce monsieur comprend ma déception et propose de me renvoyer des nouveaux échantillons. j étais donc satisfait de ce bon retour mais maintenant depuis plus d un mois sans aucune réception je me dis qu en faite une nouvelle fois il m a bien eu . bref zappez ce personnage qui ne pense qu à une chose c est vous arnaquer avec des produits soi disant naturels qui poussent en aquaponie bla-bla-bla mythomane","['site', 'éviter', 'qu', 'réouvrir', 'commande', '10', 'gramme', 'recevoir', 'temps', 'déception', 'j', 'confier', 'site', 'connaissai', 'surprise', 'changement', 'qualité', 'coup', 'd', 'œil', 'tête', 'aucun', 'odeur', 'aucun', 'goût', 'rédiger', 'mail', 'prévenir', 'gérant', 'sociétéet', 'surprise', 'Monsieur', 'comprendre', 'déception', 'proposer', 'renvoyer', 'nouveau', 'échantillon', 'j', 'satisfait', 'bon', 'd', 'mois', 'aucun', 'réception', 'dire', 'qu', 'faite', 'nouveau', 'fois', 'm', 'bien', 'bref', 'zapper', 'personnage', 'qu', 'chose', 'c', 'arnaquer', 'produit', 'disant', 'naturel', 'pousser', 'aquaponie', 'blablabla', 'mythomane']"
